P,631,Narvi,2.4573875e6, A.D. 2015-Dec-31 00:00:00.0000,-5.519107967380378e8,-1.400281835974114e9,3.576793823890543e7,6.954328780525961,-4.318827255048562,-0.7041589095030125,
P,632,Methone,2.4573875e6, A.D. 2015-Dec-31 00:00:00.0000,-5.556436629762851e8,-1.389431752159822e9,4.628392977380931e7,11.41436484068709,8.37404756804572,-6.845823639130868,
P,633,Pallene,2.4573875e6, A.D. 2015-Dec-31 00:00:00.0000,-5.559048091869054e8,-1.38956123427322e9,4.637668409696203e7,21.00173558867662,-8.145904481391291,0.843589654214099,
P,634,Polydeuces,2.4573875e6, A.D. 2015-Dec-31 00:00:00.0000,-5.561891541578195e8,-1.389254139198555e9,4.624509912919027e7,5.117896047275794,-11.74895157662089,4.306359085411921,
P,635,Daphnis,2.4573875e6, A.D. 2015-Dec-31 00:00:00.0000,-5.558923814695011e8,-1.389276455568161e9,4.622669175450647e7,-6.520727015553181,-9.51942361892331,4.267644756011056,
P,636,Aegir,2.4573875e6, A.D. 2015-Dec-31 00:00:00.0000,-5.78523190737707e8,-1.383298673241921e9,4.946426191915762e7,8.492693748720265,-2.484965268121316,-0.0400733756168814,
P,637,Bebhionn,2.4573875e6, A.D. 2015-Dec-31 00:00:00.0000,-5.344705346524395e8,-1.380932435546478e9,4.165155371277863e7,8.22210029240854,-2.889286065874437,-0.9325294733399786,
P,638,Bergelmir,2.4573875e6, A.D. 2015-Dec-31 00:00:00.0000,-5.745936223034483e8,-1.397511868089559e9,4.885171127531153e7,8.106792528739556,-2.430506487107029,0.1701897670461687,
P,639,Bestla,2.4573875e6, A.D. 2015-Dec-31 00:00:00.0000,-5.615294203918668e8,-1.37888020589466e9,4.294637837283564e7,9.315012075224962,-2.194659315619795,-1.480575689284839,
P,640,Farbauti,2.4573875e6, A.D. 2015-Dec-31 00:00:00.0000,-5.508295109171295e8,-1.373286646909253e9,5.364734876940459e7,9.917954130918812,-3.816791217929505,-0.06210119068429609,
P,641,Fenrir,2.4573875e6, A.D. 2015-Dec-31 00:00:00.0000,-5.596921253180308e8,-1.370428506349135e9,4.914424552568942e7,9.832299308201637,-3.265780750150986,-0.6237259989349249,
P,642,Fornjot,2.4573875e6, A.D. 2015-Dec-31 00:00:00.0000,-5.689355292729961e8,-1.36216657323947e9,4.741948073504519e7,9.337761197356977,-3.245543565369623,-0.4865981267865309,
P,643,Hati,2.4573875e6, A.D. 2015-Dec-31 00:00:00.0000,-5.670847933269135e8,-1.399533246110716e9,5.08382220229041e7,6.938511000361111,-2.827166343666146,-0.2540376140663768,
P,644,Hyrrokkin,2.4573875e6, A.D. 2015-Dec-31 00:00:00.0000,-5.48763732348369e8,-1.377253319091896e9,4.642910071819454e7,10.10503618022479,-3.811979445173314,0.4588971832967421,
P,645,Kari,2.4573875e6, A.D. 2015-Dec-31 00:00:00.0000,-5.445243146249397e8,-1.417937493078889e9,4.910391708290613e7,7.712884172186823,-3.735958788541468,0.1851757124649154,
P,646,Loge,2.4573875e6, A.D. 2015-Dec-31 00:00:00.0000,-5.811794129181788e8,-1.379545874873213e9,4.503037683878601e7,8.707240002712737,-2.634165329396963,-0.5251143650544114,
P,647,Skoll,2.4573875e6, A.D. 2015-Dec-31 00:00:00.0000,-5.671303826923448e8,-1.403737317740036e9,5.416436466250086e7,7.841823356106653,-2.47258827181917,-0.3459090643948013,
P,648,Surtur,2.4573875e6, A.D. 2015-Dec-31 00:00:00.0000,-5.407104203274387e8,-1.390055380167955e9,4.260700137567347e7,7.862605220295757,-5.298951926315344,-0.1239384161025676,
P,649,Anthe,2.4573875e6, A.D. 2015-Dec-31 00:00:00.0000,-5.5594917571196e8,-1.389241722430789e9,4.621407684766328e7,-2.697972697648396,-10.45391704430712,4.390554493799694,
P,650,Jarnsaxa,2.4573875e6, A.D. 2015-Dec-31 00:00:00.0000,-5.331004430545117e8,-1.389890710161858e9,4.917317671292806e7,8.60209263136195,-4.717258181789174,0.02758549645309771,
P,651,Greip,2.4573875e6, A.D. 2015-Dec-31 00:00:00.0000,-5.654428439546055e8,-1.379601547632493e9,4.534882740726161e7,9.47497921091215,-2.091738724459392,-0.4928005721717482,
P,652,Tarqeq,2.4573875e6, A.D. 2015-Dec-31 00:00:00.0000,-5.632984463210177e8,-1.379544904238984e9,5.644146644838583e7,7.760980834288539,-4.894604500600485,0.4355069383851486,
P,653,Aegaeon,2.4573875e6, A.D. 2015-Dec-31 00:00:00.0000,-5.559930694401928e8,-1.389340141468981e9,4.62698227017324e7,4.293644480611907,-16.28530721449606,6.766657985140448,
P,699,Saturn,2.4573875e6, A.D. 2015-Dec-31 00:00:00.0000,-5.558326770921978e8,-1.389387468326817e9,4.627908430906135e7,8.438249518797965,-3.617142582582469,-0.2727563299000966,
P,701,Ariel,2.4573875e6, A.D. 2015-Dec-31 00:00:00.0000,2.823519721988947e9,9.80016377342245e8,-3.309362754636067e7,-6.793618371329269,6.672922241097988,-3.058844517101248,
P,702,Umbriel,2.4573875e6, A.D. 2015-Dec-31 00:00:00.0000,2.823678779385472e9,9.800046225134295e8,-3.292846461773258e7,-2.239162788810146,5.469095992314974,-4.555352494794558,
P,703,Titania,2.4573875e6, A.D. 2015-Dec-31 00:00:00.0000,2.823121933309844e9,9.80080488757892e8,-3.325741918548763e7,-4.848008045708687,7.019288379984338,2.482420222652093,
P,704,Oberon,2.4573875e6, A.D. 2015-Dec-31 00:00:00.0000,2.822900981778544e9,9.801354109474727e8,-3.320019738994706e7,-3.596502049901293,6.796308597611841,2.828270983717993,
P,705,Miranda,2.4573875e6, A.D. 2015-Dec-31 00:00:00.0000,2.823474423804035e9,9.800611292794795e8,-3.282112454427147e7,3.637852708559985,4.930522752033106,-2.805876825783788,
P,706,Cordelia,2.4573875e6, A.D. 2015-Dec-31 00:00:00.0000,2.823400505550226e9,9.800700904846914e8,-3.289379162577993e7,7.54814992134669,4.539240479067404,4.240906329995101,
P,707,Ophelia,2.4573875e6, A.D. 2015-Dec-31 00:00:00.0000,2.823441529793408e9,9.800482491322529e8,-3.298667738775235e7,-11.29603214071459,7.432538167944283,-4.760809136001141,
P,708,Bianca,2.4573875e6, A.D. 2015-Dec-31 00:00:00.0000,2.823438501832047e9,9.800481702774637e8,-3.299351836840141e7,-11.34237818969273,7.57889505570176,-3.643899813880224,
P,709,Cressida,2.4573875e6, A.D. 2015-Dec-31 00:00:00.0000,2.823374807723097e9,9.80075188105708e8,-3.289792244211775e7,4.296945059619415,5.660944800958911,7.149650096161106,
P,710,Desdemona,2.4573875e6, A.D. 2015-Dec-31 00:00:00.0000,2.823389891866301e9,9.800585107860388e8,-3.299502992250341e7,-10.61945826909432,8.510009261231232,4.214911248940929,
P,711,Juliet,2.4573875e6, A.D. 2015-Dec-31 00:00:00.0000,2.823481081701485e9,9.800465546683108e8,-3.293663144816548e7,-2.193524133037501,4.785489364644453,-9.348925042993903,
P,712,Portia,2.4573875e6, A.D. 2015-Dec-31 00:00:00.0000,2.823480743471177e9,9.800487773501197e8,-3.292091020064998e7,0.00439048337719683,4.366881697319474,-8.860511884259202,
P,713,Rosalind,2.4573875e6, A.D. 2015-Dec-31 00:00:00.0000,2.823358329724101e9,9.800679867687285e8,-3.297440341290033e7,-6.582441649548834,8.135056662079016,7.81842291536755,
P,714,Belinda,2.4573875e6, A.D. 2015-Dec-31 00:00:00.0000,2.823397629496082e9,9.800743324583403e8,-3.286820200862479e7,5.952932585163429,4.689789393427915,2.727934326335761,
P,715,Puck,2.4573875e6, A.D. 2015-Dec-31 00:00:00.0000,2.823426367415957e9,9.800461318436465e8,-3.302248951102489e7,-10.26705662530917,7.712855010983274,-1.004785286183913,
P,716,Caliban,2.4573875e6, A.D. 2015-Dec-31 00:00:00.0000,2.818524511972015e9,9.838971552065755e8,-3.006058008629054e7,-1.671266817119187,6.640545249793734,0.5354281909674943,
P,717,Sycorax,2.4573875e6, A.D. 2015-Dec-31 00:00:00.0000,2.822039528696435e9,9.953241894028008e8,-3.071997186821759e7,-1.88049947504934,6.399788806090385,-0.1191535322472852,
P,718,Prospero,2.4573875e6, A.D. 2015-Dec-31 00:00:00.0000,2.834748029037467e9,9.625762721106563e8,-2.824976226995361e7,-2.648707015142839,6.035615339407286,0.2605826818503272,
P,719,Setebos,2.4573875e6, A.D. 2015-Dec-31 00:00:00.0000,2.813608643938329e9,9.905077482582078e8,-2.509718448235786e7,-2.161197289655574,6.717550103101718,0.08488366039894624,
P,720,Stephano,2.4573875e6, A.D. 2015-Dec-31 00:00:00.0000,2.831175047126061e9,9.834182521323409e8,-3.13842342374931e7,-1.867707585400509,5.613829515921338,-0.3899677560677548,
P,721,Trinculo,2.4573875e6, A.D. 2015-Dec-31 00:00:00.0000,2.822938249934795e9,9.709297236345654e8,-3.499051240809929e7,-3.019162449953358,6.008966011581199,0.08753798112496414,
P,722,Francisco,2.4573875e6, A.D. 2015-Dec-31 00:00:00.0000,2.82653605942658e9,9.806034712738271e8,-3.091718929109955e7,-2.103770499155436,4.815373170630706,-0.03267777789334469,
P,723,Margaret,2.4573875e6, A.D. 2015-Dec-31 00:00:00.0000,2.820573369830018e9,9.625179711314278e8,-5.18795884843483e7,-2.09502830104157,6.118268394602296,-0.03660492722614439,
P,724,Ferdinand,2.4573875e6, A.D. 2015-Dec-31 00:00:00.0000,2.837850358653379e9,9.676044614221857e8,-3.70262202808283e7,-2.45996187182092,5.590966474378261,0.005913800934926439,
P,725,Perdita,2.4573875e6, A.D. 2015-Dec-31 00:00:00.0000,2.823343092685831e9,9.800749267663143e8,-3.294940132166076e7,-3.221517694419095,7.566035619378754,8.501992546349731,
P,726,Mab,2.4573875e6, A.D. 2015-Dec-31 00:00:00.0000,2.823352459037853e9,9.800644605992434e8,-3.301073362217647e7,-7.753026224064141,7.997792074365384,5.110450477975845,
P,727,Cupid,2.4573875e6, A.D. 2015-Dec-31 00:00:00.0000,2.823480177491763e9,9.800416968068333e8,-3.297438794104582e7,-6.746467955469928,6.030577773989508,-7.569071331796589,
P,799,Uranus,2.4573875e6, A.D. 2015-Dec-31 00:00:00.0000,2.823418000818237e9,9.80060229113473e8,-3.293807330068141e7,-2.282718576300823,6.115936833200098,0.05221731038785116,
P,801,Triton,2.4573875e6, A.D. 2015-Dec-31 00:00:00.0000,4.181862861707227e9,-1.612228647176875e9,-6.2968309112378e7,5.592087740325303,5.677042036958292,-2.482909620309721,
P,802,Nereid,2.4573875e6, A.D. 2015-Dec-31 00:00:00.0000,4.179614408676297e9,-1.606336951990623e9,-6.287620347788358e7,1.554127673656022,4.261896709545325,-0.226931079309481,
P,803,Naiad,2.4573875e6, A.D. 2015-Dec-31 00:00:00.0000,4.181824672264457e9,-1.612506997192356e9,-6.318647748852527e7,2.285053676630062,16.59012230360567,2.988178634300322,
P,804,Thalassa,2.4573875e6, A.D. 2015-Dec-31 00:00:00.0000,4.181795919880188e9,-1.612553586822283e9,-6.31883596336894e7,12.23621815675684,10.0123708796384,-2.626103908750713,
P,805,Despina,2.4573875e6, A.D. 2015-Dec-31 00:00:00.0000,4.181751925301792e9,-1.612554690479593e9,-6.317053512301278e7,10.51920314579426,-0.1258952302233289,-5.532439603550047,
P,806,Galatea,2.4573875e6, A.D. 2015-Dec-31 00:00:00.0000,4.181764805179235e9,-1.612456983467325e9,-6.314100431179583e7,-7.498343012329734,1.13920157306396,2.303060190081855,
P,807,Larissa,2.4573875e6, A.D. 2015-Dec-31 00:00:00.0000,4.181747821133763e9,-1.612576059198462e9,-6.317632809960353e7,9.810612934868127,1.761436868840263,-4.56006895300369,
P,808,Proteus,2.4573875e6, A.D. 2015-Dec-31 00:00:00.0000,4.18168416089191e9,-1.612575992788314e9,-6.315041510830784e7,5.26002629714617,-0.7644685277679427,-3.688613745960471,
P,809,Halimede,2.4573875e6, A.D. 2015-Dec-31 00:00:00.0000,4.168464164915809e9,-1.617598469818292e9,-5.29708149789952e7,2.22057638087816,5.511573765228973,0.184001485753247,
P,810,Psamathe,2.4573875e6, A.D. 2015-Dec-31 00:00:00.0000,4.154724958690652e9,-1.58564631704296e9,-6.761326687803948e7,2.080959646060695,5.305921920085026,-0.5323471116289311,
P,811,Sao,2.4573875e6, A.D. 2015-Dec-31 00:00:00.0000,4.172668865709281e9,-1.605011664863952e9,-4.797109977387214e7,1.562030063720576,4.583346161039811,-0.07676599929927552,
P,812,Laomedeia,2.4573875e6, A.D. 2015-Dec-31 00:00:00.0000,4.199843596368859e9,-1.62556057747703e9,-8.05452890717144e7,2.266843014457761,5.360837008665213,-0.2316306034309461,
P,813,Neso,2.4573875e6, A.D. 2015-Dec-31 00:00:00.0000,4.13045231265103e9,-1.62123082979396e9,-8.904680226772821e7,1.764375567535474,5.296857543086992,-0.3439525006433104,
P,814,2004N1,2.4573875e6, A.D. 2015-Dec-31 00:00:00.0000,4.181841997168854e9,-1.612425471874029e9,-6.31614323845861e7,-3.960117592963868,9.068497218486645,3.679964088858733,
P,899,Neptune,2.4573875e6, A.D. 2015-Dec-31 00:00:00.0000,4.181780812208275e9,-1.612510982534575e9,-6.316682202158093e7,1.918588938287789,5.103464841972834,-0.148844751659194,
P,901,Charon,2.4573875e6, A.D. 2015-Dec-31 00:00:00.0000,1.27639410968011e9,-4.768731859719358e9,1.410691730159388e8,5.319558204781732,0.1537840568958345,-1.723066135394856,
P,902,Nix,2.4573875e6, A.D. 2015-Dec-31 00:00:00.0000,1.276393904541643e9,-4.768705213297192e9,1.411122220429928e8,5.45981772727161,0.3384777460013959,-1.67147556028472,
P,903,Hydra,2.4573875e6, A.D. 2015-Dec-31 00:00:00.0000,1.276425239675173e9,-4.76871851412122e9,1.410358154203579e8,5.32433515263164,0.198555228521576,-1.658356817157644,
P,904,Kerberos,2.4573875e6, A.D. 2015-Dec-31 00:00:00.0000,1.276407276604763e9,-4.768694097658301e9,1.411056492040572e8,5.437184994430424,0.3048400654116452,-1.685826361229052,
P,905,Styx,2.4573875e6, A.D. 2015-Dec-31 00:00:00.0000,1.276389965630589e9,-4.768710822098575e9,1.411100812680154e8,5.469905042606247,0.3509502146296697,-1.669413779085591,
P,999,Pluto,2.4573875e6, A.D. 2015-Dec-31 00:00:00.0000,1.276380295131476e9,-4.768739743862436e9,1.410806157908132e8,5.365868336317608,0.3033571349226094,-1.564072519869512,
